id_cli,full_name,contact_info,reg_date,cat,int_score
C_01541,User_1541,user_1541@domain.com,2019-12-15,B,51.24
C_01542,User_1542,user_1542@domain.com,2019-12-25,A,50.55
C_01543,User_1543,user_1543@domain.com,2019-06-11,A,14.24
C_01544,User_1544,user_1544@domain.com,2022-06-02,A,61.18
C_01545,User_1545,user_1545@domain.com,2023-11-19,X,52.01
C_01546,User_1546,user_1546@domain.com,2021-02-22,A,56.43
C_01547,User_1547,user_1547@domain.com,2022-06-23,C,39.33
C_01548,User_1548,user_1548@domain.com,2022-10-31,A,44.23
C_01549,User_1549,user_1549@domain.com,2020-05-08,A,43.83
C_01550,User_1550,invalid_1550,2021-10-16,B,65.32
C_01551,User_1551,user_1551@domain.com,2022-04-09,X,44.32
C_01552,User_1552,user_1552@domain.com,2019-10-21,B,81.24
C_01553,User_1553,user_1553@domain.com,2020-04-20,C,56.46
C_01554,User_1554,user_1554@domain.com,2021-08-02,C,30.86
C_01555,User_1555,user_1555@domain.com,2022-07-30,A,48.07
C_01556,User_1556,user_1556@domain.com,2020-06-04,A,40.22
C_01557,User_1557,user_1557@domain.com,2021-07-30,B,17.08
C_01558,User_1558,user_1558@domain.com,2020-06-06,A,73.99
C_01559,User_1559,user_1559@domain.com,2022-09-27,C,60.55
C_01560,User_1560,invalid_1560,2019-01-20,X,58.0
C_01561,User_1561,user_1561@domain.com,2023-07-06,A,52.48
C_01562,User_1562,user_1562@domain.com,2021-08-10,A,29.27
C_01563,User_1563,user_1563@domain.com,2020-08-12,B,42.75
C_01564,User_1564,user_1564@domain.com,2022-10-19,A,62.63
C_01565,User_1565,user_1565@domain.com,2022-01-24,C,34.23
C_01566,User_1566,user_1566@domain.com,2019-11-20,A,12.02
C_01567,User_1567,user_1567@domain.com,2019-06-01,B,46.59
C_01568,User_1568,user_1568@domain.com,2021-06-23,A,47.87
C_01569,User_1569,user_1569@domain.com,2020-12-08,B,52.03
C_01570,User_1570,invalid_1570,2022-04-18,A,60.93
C_01571,User_1571,user_1571@domain.com,2020-09-04,A,59.56
C_01572,User_1572,user_1572@domain.com,2022-08-01,A,53.88
C_01573,User_1573,user_1573@domain.com,2021-05-18,B,67.93
C_01574,User_1574,user_1574@domain.com,2022-11-14,C,27.22
C_01575,User_1575,user_1575@domain.com,2020-05-27,A,57.57
C_01576,User_1576,user_1576@domain.com,2021-07-24,A,59.4
C_01577,User_1577,user_1577@domain.com,2023-09-28,A,31.41
C_01578,User_1578,user_1578@domain.com,2020-09-10,B,27.46
C_01579,User_1579,user_1579@domain.com,2020-02-12,B,38.81
C_01580,User_1580,invalid_1580,2021-02-26,A,40.08
C_01581,User_1581,user_1581@domain.com,2023-10-14,A,61.3
C_01582,User_1582,user_1582@domain.com,2021-09-16,A,40.78
C_01583,User_1583,user_1583@domain.com,2019-08-07,A,37.15
C_01584,User_1584,user_1584@domain.com,2020-04-30,A,40.83
C_01585,User_1585,user_1585@domain.com,2021-02-20,X,66.78
C_01586,User_1586,user_1586@domain.com,2022-03-17,A,50.2
C_01587,User_1587,user_1587@domain.com,2021-01-05,B,47.31
C_01588,User_1588,user_1588@domain.com,2022-03-23,A,48.35
C_01589,User_1589,user_1589@domain.com,2020-08-28,A,69.38
C_01590,User_1590,invalid_1590,2022-12-03,B,38.76
C_01591,User_1591,user_1591@domain.com,2020-08-27,B,69.73
C_01592,User_1592,user_1592@domain.com,2019-02-14,X,53.16
C_01593,User_1593,user_1593@domain.com,2023-08-27,A,47.59
C_01594,User_1594,user_1594@domain.com,2022-09-10,A,87.51
C_01595,User_1595,user_1595@domain.com,2021-03-21,B,34.17
C_01596,User_1596,user_1596@domain.com,2020-07-16,A,44.69
C_01597,User_1597,user_1597@domain.com,2019-01-17,A,31.51
C_01598,User_1598,user_1598@domain.com,2022-03-05,A,64.29
C_01599,User_1599,user_1599@domain.com,2023-11-07,A,75.34
C_01600,User_1600,invalid_1600,2022-11-05,C,75.05
C_01601,User_1601,user_1601@domain.com,2023-05-13,A,68.36
C_01602,User_1602,user_1602@domain.com,2023-03-06,A,47.04
C_01603,User_1603,user_1603@domain.com,2019-04-11,A,44.52
C_01604,User_1604,user_1604@domain.com,2022-05-26,A,24.93
C_01605,User_1605,user_1605@domain.com,2023-03-07,A,80.54
C_01606,User_1606,user_1606@domain.com,2021-10-14,A,57.03
C_01607,User_1607,user_1607@domain.com,2023-09-02,A,42.62
C_01608,User_1608,user_1608@domain.com,2020-08-09,C,69.92
C_01609,User_1609,user_1609@domain.com,2023-05-08,A,35.41
C_01610,User_1610,invalid_1610,2023-06-25,A,56.1
C_01611,User_1611,user_1611@domain.com,2020-04-16,C,47.41
C_01612,User_1612,user_1612@domain.com,2022-05-28,B,59.58
C_01613,User_1613,user_1613@domain.com,2023-07-01,A,49.05
C_01614,User_1614,user_1614@domain.com,2020-12-22,A,28.24
C_01615,User_1615,user_1615@domain.com,2020-03-24,A,51.13
C_01616,User_1616,user_1616@domain.com,2022-07-27,B,65.73
C_01617,User_1617,user_1617@domain.com,2020-01-25,X,49.56
C_01618,User_1618,user_1618@domain.com,2022-06-25,B,61.63
C_01619,User_1619,user_1619@domain.com,2020-05-28,A,34.32
C_01620,User_1620,invalid_1620,2022-10-20,B,49.61
C_01621,User_1621,user_1621@domain.com,2023-03-28,A,40.63
C_01622,User_1622,user_1622@domain.com,2023-01-16,A,61.2
C_01623,User_1623,user_1623@domain.com,2023-04-21,A,50.47
C_01624,User_1624,user_1624@domain.com,2022-09-12,X,60.35
C_01625,User_1625,user_1625@domain.com,2022-10-26,A,66.32
C_01626,User_1626,user_1626@domain.com,2023-09-13,B,60.37
C_01627,User_1627,user_1627@domain.com,2019-10-08,A,54.1
C_01628,User_1628,user_1628@domain.com,2022-07-10,A,35.03
C_01629,User_1629,user_1629@domain.com,2019-07-18,A,49.96
C_01630,User_1630,invalid_1630,2022-07-09,A,42.0
C_01631,User_1631,user_1631@domain.com,2022-08-16,B,44.84
C_01632,User_1632,user_1632@domain.com,2019-03-22,A,44.38
C_01633,User_1633,user_1633@domain.com,2020-09-24,B,35.3
C_01634,User_1634,user_1634@domain.com,2023-06-04,B,20.64
C_01635,User_1635,user_1635@domain.com,2021-06-21,X,39.98
C_01636,User_1636,user_1636@domain.com,2019-03-10,A,52.9
C_01637,User_1637,user_1637@domain.com,2022-04-01,A,29.78
C_01638,User_1638,user_1638@domain.com,2021-01-17,A,50.24
C_01639,User_1639,user_1639@domain.com,2023-02-08,X,78.5
C_01640,User_1640,invalid_1640,2019-09-27,X,65.35
C_01641,User_1641,user_1641@domain.com,2019-07-04,A,74.65
C_01642,User_1642,user_1642@domain.com,2020-08-27,C,55.87
C_01643,User_1643,user_1643@domain.com,2020-10-31,A,67.51
C_01644,User_1644,user_1644@domain.com,2023-03-11,B,39.14
C_01645,User_1645,user_1645@domain.com,2021-04-30,A,40.33
C_01646,User_1646,user_1646@domain.com,2019-12-26,B,8.91
C_01647,User_1647,user_1647@domain.com,2020-02-16,A,67.79
C_01648,User_1648,user_1648@domain.com,2019-09-28,C,73.1
C_01649,User_1649,user_1649@domain.com,2023-05-30,B,41.7
C_01650,User_1650,invalid_1650,2022-01-09,B,46.19
C_01651,User_1651,user_1651@domain.com,2023-11-30,A,38.69
C_01652,User_1652,user_1652@domain.com,2021-01-19,A,55.74
C_01653,User_1653,user_1653@domain.com,2021-12-23,A,66.87
C_01654,User_1654,user_1654@domain.com,2021-10-24,A,23.86
C_01655,User_1655,user_1655@domain.com,2020-07-12,A,56.14
C_01656,User_1656,user_1656@domain.com,2023-08-28,X,45.85
C_01657,User_1657,user_1657@domain.com,2019-12-03,A,51.7
C_01658,User_1658,user_1658@domain.com,2020-06-10,A,56.88
C_01659,User_1659,user_1659@domain.com,2023-08-16,A,47.18
C_01660,User_1660,invalid_1660,2021-09-13,A,48.45
C_01661,User_1661,user_1661@domain.com,2023-07-10,B,46.79
C_01662,User_1662,user_1662@domain.com,2020-08-27,A,64.55
C_01663,User_1663,user_1663@domain.com,2023-03-09,X,56.28
C_01664,User_1664,user_1664@domain.com,2023-11-18,A,53.31
C_01665,User_1665,user_1665@domain.com,2020-11-24,X,30.94
C_01666,User_1666,user_1666@domain.com,2023-07-06,C,44.32
C_01667,User_1667,user_1667@domain.com,2019-08-24,A,63.48
C_01668,User_1668,user_1668@domain.com,2021-08-17,X,50.57
C_01669,User_1669,user_1669@domain.com,2019-06-04,A,59.89
C_01670,User_1670,invalid_1670,2019-10-16,C,76.5
C_01671,User_1671,user_1671@domain.com,2023-03-25,A,65.58
C_01672,User_1672,user_1672@domain.com,2020-04-07,C,51.4
C_01673,User_1673,user_1673@domain.com,2023-10-28,C,42.34
C_01674,User_1674,user_1674@domain.com,2022-10-17,C,11.7
C_01675,User_1675,user_1675@domain.com,2023-01-23,B,47.47
C_01676,User_1676,user_1676@domain.com,2022-10-13,A,45.11
C_01677,User_1677,user_1677@domain.com,2021-03-24,A,55.86
C_01678,User_1678,user_1678@domain.com,2023-09-29,A,47.69
C_01679,User_1679,user_1679@domain.com,2023-07-06,A,45.19
C_01680,User_1680,invalid_1680,2022-02-15,B,23.31
C_01681,User_1681,user_1681@domain.com,2021-01-19,A,35.9
C_01682,User_1682,user_1682@domain.com,2019-07-04,X,57.15
C_01683,User_1683,user_1683@domain.com,2023-06-08,B,75.74
C_01684,User_1684,user_1684@domain.com,2021-03-19,C,48.54
C_01685,User_1685,user_1685@domain.com,2019-01-29,A,54.92
C_01686,User_1686,user_1686@domain.com,2020-06-25,C,64.29
C_01687,User_1687,user_1687@domain.com,2022-01-03,X,37.84
C_01688,User_1688,user_1688@domain.com,2019-09-11,A,55.5
C_01689,User_1689,user_1689@domain.com,2021-07-20,B,38.89
C_01690,User_1690,invalid_1690,2021-01-24,B,62.97
C_01691,User_1691,user_1691@domain.com,2022-10-09,A,52.27
C_01692,User_1692,user_1692@domain.com,2023-03-14,A,54.48
C_01693,User_1693,user_1693@domain.com,2022-10-08,A,38.26
C_01694,User_1694,user_1694@domain.com,2020-06-20,A,60.61
C_01695,User_1695,user_1695@domain.com,2022-04-12,A,81.27
C_01696,User_1696,user_1696@domain.com,2021-02-19,A,34.88
C_01697,User_1697,user_1697@domain.com,2023-08-12,A,44.9
C_01698,User_1698,user_1698@domain.com,2022-07-31,A,53.47
C_01699,User_1699,user_1699@domain.com,2021-01-30,X,61.8
C_01700,User_1700,invalid_1700,2019-08-10,A,41.61
C_01701,User_1701,user_1701@domain.com,2022-10-14,X,7.5
C_01702,User_1702,user_1702@domain.com,2020-04-23,A,70.39
C_01703,User_1703,user_1703@domain.com,2021-08-23,A,61.41
C_01704,User_1704,user_1704@domain.com,2019-02-21,A,23.86
C_01705,User_1705,user_1705@domain.com,2022-06-22,A,40.89
C_01706,User_1706,user_1706@domain.com,2022-02-23,A,73.52
C_01707,User_1707,user_1707@domain.com,2020-11-02,B,71.72
C_01708,User_1708,user_1708@domain.com,2022-06-03,A,64.08
C_01709,User_1709,user_1709@domain.com,2020-03-29,B,47.36
C_01710,User_1710,invalid_1710,2022-08-19,B,51.24
C_01711,User_1711,user_1711@domain.com,2019-05-10,A,48.04
C_01712,User_1712,user_1712@domain.com,2022-07-25,A,66.92
C_01713,User_1713,user_1713@domain.com,2023-08-15,B,36.86
C_01714,User_1714,user_1714@domain.com,2021-08-08,A,37.91
C_01715,User_1715,user_1715@domain.com,2022-12-06,A,65.15
C_01716,User_1716,user_1716@domain.com,2020-09-10,X,49.33
C_01717,User_1717,user_1717@domain.com,2022-08-22,A,70.68
C_01718,User_1718,user_1718@domain.com,2021-04-16,B,39.93
C_01719,User_1719,user_1719@domain.com,2019-08-27,X,49.18
C_01720,User_1720,invalid_1720,2019-10-14,A,36.16
C_01721,User_1721,user_1721@domain.com,2019-04-03,A,50.11
C_01722,User_1722,user_1722@domain.com,2019-03-18,A,27.82
C_01723,User_1723,user_1723@domain.com,2020-09-15,A,42.69
C_01724,User_1724,user_1724@domain.com,2021-10-05,A,28.46
C_01725,User_1725,user_1725@domain.com,2019-08-26,B,60.41
C_01726,User_1726,user_1726@domain.com,2019-07-19,A,60.75
C_01727,User_1727,user_1727@domain.com,2020-04-25,A,24.05
C_01728,User_1728,user_1728@domain.com,2022-01-05,X,70.01
C_01729,User_1729,user_1729@domain.com,2019-10-05,C,87.46
C_01730,User_1730,invalid_1730,2021-03-06,B,50.69
C_01731,User_1731,user_1731@domain.com,2021-07-18,A,40.38
C_01732,User_1732,user_1732@domain.com,2021-01-29,B,92.36
C_01733,User_1733,user_1733@domain.com,2022-10-05,A,30.22
C_01734,User_1734,user_1734@domain.com,2023-03-02,A,50.3
C_01735,User_1735,user_1735@domain.com,2022-11-27,A,52.69
C_01736,User_1736,user_1736@domain.com,2022-01-11,C,70.18
C_01737,User_1737,user_1737@domain.com,2021-05-08,A,55.4
C_01738,User_1738,user_1738@domain.com,2022-04-17,A,42.52
C_01739,User_1739,user_1739@domain.com,2023-03-01,A,35.73
C_01740,User_1740,invalid_1740,2023-01-28,A,44.87
C_01741,User_1741,user_1741@domain.com,2019-11-13,C,34.9
C_01742,User_1742,user_1742@domain.com,2021-04-29,B,50.72
C_01743,User_1743,user_1743@domain.com,2022-09-03,B,41.54
C_01744,User_1744,user_1744@domain.com,2019-07-22,A,27.59
C_01745,User_1745,user_1745@domain.com,2023-09-04,A,68.83
C_01746,User_1746,user_1746@domain.com,2021-09-29,A,42.53
C_01747,User_1747,user_1747@domain.com,2022-06-14,A,30.98
C_01748,User_1748,user_1748@domain.com,2021-04-15,A,47.48
C_01749,User_1749,user_1749@domain.com,2020-07-26,B,51.03
C_01750,User_1750,invalid_1750,2019-03-09,A,23.8
C_01751,User_1751,user_1751@domain.com,2022-11-14,A,54.97
C_01752,User_1752,user_1752@domain.com,2021-01-28,A,34.29
C_01753,User_1753,user_1753@domain.com,2020-03-20,A,75.67
C_01754,User_1754,user_1754@domain.com,2021-06-27,A,57.86
C_01755,User_1755,user_1755@domain.com,2021-06-29,X,44.0
C_01756,User_1756,user_1756@domain.com,2020-04-28,C,38.82
C_01757,User_1757,user_1757@domain.com,2023-10-18,X,48.43
C_01758,User_1758,user_1758@domain.com,2021-01-12,A,59.19
C_01759,User_1759,user_1759@domain.com,2019-07-23,A,49.62
C_01760,User_1760,invalid_1760,2022-11-05,A,46.74
C_01761,User_1761,user_1761@domain.com,2021-01-22,A,50.88
C_01762,User_1762,user_1762@domain.com,2022-01-20,C,40.94
C_01763,User_1763,user_1763@domain.com,2022-08-13,A,44.85
C_01764,User_1764,user_1764@domain.com,2021-01-04,A,18.71
C_01765,User_1765,user_1765@domain.com,2019-05-05,A,64.61
C_01766,User_1766,user_1766@domain.com,2021-03-26,A,54.48
C_01767,User_1767,user_1767@domain.com,2020-07-19,B,38.4
C_01768,User_1768,user_1768@domain.com,2020-01-24,A,78.48
C_01769,User_1769,user_1769@domain.com,2019-09-08,A,51.31
C_01770,User_1770,invalid_1770,2023-10-03,A,34.46
C_01771,User_1771,user_1771@domain.com,2023-08-15,A,62.85
C_01772,User_1772,user_1772@domain.com,2021-07-20,B,55.97
C_01773,User_1773,user_1773@domain.com,2019-07-07,C,55.92
C_01774,User_1774,user_1774@domain.com,2022-09-19,X,43.61
C_01775,User_1775,user_1775@domain.com,2020-03-10,B,56.76
C_01776,User_1776,user_1776@domain.com,2022-08-07,A,46.07
C_01777,User_1777,user_1777@domain.com,2022-08-02,B,58.34
C_01778,User_1778,user_1778@domain.com,2022-05-07,A,21.43
C_01779,User_1779,user_1779@domain.com,2019-02-13,A,43.49
C_01780,User_1780,invalid_1780,2019-04-14,C,75.83
C_01781,User_1781,user_1781@domain.com,2023-05-31,A,38.49
C_01782,User_1782,user_1782@domain.com,2020-11-14,X,40.94
C_01783,User_1783,user_1783@domain.com,2020-05-13,A,43.28
C_01784,User_1784,user_1784@domain.com,2019-09-15,B,31.78
C_01785,User_1785,user_1785@domain.com,2023-05-31,B,16.88
C_01786,User_1786,user_1786@domain.com,2022-03-02,C,46.54
C_01787,User_1787,user_1787@domain.com,2020-02-25,B,52.04
C_01788,User_1788,user_1788@domain.com,2019-05-21,B,49.21
C_01789,User_1789,user_1789@domain.com,2023-08-27,A,47.83
C_01790,User_1790,invalid_1790,2023-04-17,A,50.65
C_01791,User_1791,user_1791@domain.com,2022-02-09,A,65.34
C_01792,User_1792,user_1792@domain.com,2020-02-29,B,47.14
C_01793,User_1793,user_1793@domain.com,2022-04-15,A,41.39
C_01794,User_1794,user_1794@domain.com,2020-03-18,B,45.78
C_01795,User_1795,user_1795@domain.com,2023-07-24,A,58.69
C_01796,User_1796,user_1796@domain.com,2023-11-17,A,71.18
C_01797,User_1797,user_1797@domain.com,2020-04-22,B,40.58
C_01798,User_1798,user_1798@domain.com,2020-11-03,A,51.48
C_01799,User_1799,user_1799@domain.com,2023-05-05,A,55.08
C_01800,User_1800,invalid_1800,2019-10-30,A,35.11
C_01801,User_1801,user_1801@domain.com,2023-06-04,X,50.31
C_01802,User_1802,user_1802@domain.com,2022-05-05,B,28.01
C_01803,User_1803,user_1803@domain.com,2019-01-06,A,23.46
C_01804,User_1804,user_1804@domain.com,2020-07-21,A,55.5
C_01805,User_1805,user_1805@domain.com,2023-10-25,A,44.24
C_01806,User_1806,user_1806@domain.com,2019-10-24,B,53.03
C_01807,User_1807,user_1807@domain.com,2019-09-24,B,49.73
C_01808,User_1808,user_1808@domain.com,2022-01-11,A,35.35
C_01809,User_1809,user_1809@domain.com,2020-05-28,A,49.32
C_01810,User_1810,invalid_1810,2023-06-24,A,31.5
C_01811,User_1811,user_1811@domain.com,2019-12-24,B,70.86
C_01812,User_1812,user_1812@domain.com,2019-08-14,B,29.66
C_01813,User_1813,user_1813@domain.com,2022-09-15,A,47.06
C_01814,User_1814,user_1814@domain.com,2023-11-10,A,34.37
C_01815,User_1815,user_1815@domain.com,2019-02-22,A,58.56
C_01816,User_1816,user_1816@domain.com,2019-09-27,X,45.03
C_01817,User_1817,user_1817@domain.com,2019-01-31,A,42.22
C_01818,User_1818,user_1818@domain.com,2021-01-03,B,62.8
C_01819,User_1819,user_1819@domain.com,2023-06-06,B,50.44
C_01820,User_1820,invalid_1820,2023-06-03,A,57.75
C_01821,User_1821,user_1821@domain.com,2020-05-02,A,35.28
C_01822,User_1822,user_1822@domain.com,2022-04-20,A,28.93
C_01823,User_1823,user_1823@domain.com,2020-10-25,B,51.61
C_01824,User_1824,user_1824@domain.com,2019-02-02,B,45.22
C_01825,User_1825,user_1825@domain.com,2019-12-23,B,59.4
C_01826,User_1826,user_1826@domain.com,2020-06-27,A,48.8
C_01827,User_1827,user_1827@domain.com,2019-04-18,A,53.08
C_01828,User_1828,user_1828@domain.com,2019-09-17,X,25.65
C_01829,User_1829,user_1829@domain.com,2023-02-28,B,78.33
C_01830,User_1830,invalid_1830,2021-05-12,A,47.54
C_01831,User_1831,user_1831@domain.com,2021-12-13,X,60.46
C_01832,User_1832,user_1832@domain.com,2019-08-21,B,37.46
C_01833,User_1833,user_1833@domain.com,2023-03-08,A,54.62
C_01834,User_1834,user_1834@domain.com,2019-05-11,B,30.46
C_01835,User_1835,user_1835@domain.com,2021-09-02,C,56.78
C_01836,User_1836,user_1836@domain.com,2021-07-07,B,44.66
C_01837,User_1837,user_1837@domain.com,2023-05-13,A,50.44
C_01838,User_1838,user_1838@domain.com,2021-01-11,A,60.47
C_01839,User_1839,user_1839@domain.com,2021-11-17,X,31.51
C_01840,User_1840,invalid_1840,2022-04-30,A,39.73
C_01841,User_1841,user_1841@domain.com,2019-08-12,A,56.86
C_01842,User_1842,user_1842@domain.com,2021-07-14,A,81.47
C_01843,User_1843,user_1843@domain.com,2021-10-28,A,47.93
C_01844,User_1844,user_1844@domain.com,2020-03-29,B,58.87
C_01845,User_1845,user_1845@domain.com,2022-06-13,X,48.4
C_01846,User_1846,user_1846@domain.com,2019-03-30,A,79.13
C_01847,User_1847,user_1847@domain.com,2023-01-29,A,23.79
C_01848,User_1848,user_1848@domain.com,2023-05-24,A,51.42
C_01849,User_1849,user_1849@domain.com,2023-11-11,C,25.62
C_01850,User_1850,invalid_1850,2022-09-11,B,12.4
C_01851,User_1851,user_1851@domain.com,2021-12-03,A,54.46
C_01852,User_1852,user_1852@domain.com,2020-09-09,C,52.09
C_01853,User_1853,user_1853@domain.com,2021-07-27,C,45.73
C_01854,User_1854,user_1854@domain.com,2022-08-10,C,48.41
C_01855,User_1855,user_1855@domain.com,2019-03-05,X,96.47
C_01856,User_1856,user_1856@domain.com,2019-05-05,A,46.13
C_01857,User_1857,user_1857@domain.com,2021-09-07,B,57.65
C_01858,User_1858,user_1858@domain.com,2023-10-02,A,40.26
C_01859,User_1859,user_1859@domain.com,2021-04-02,C,54.43
C_01860,User_1860,invalid_1860,2021-05-23,B,46.43
C_01861,User_1861,user_1861@domain.com,2022-11-06,B,43.84
C_01862,User_1862,user_1862@domain.com,2019-08-10,B,77.28
C_01863,User_1863,user_1863@domain.com,2021-10-01,A,67.66
C_01864,User_1864,user_1864@domain.com,2022-12-29,A,52.05
C_01865,User_1865,user_1865@domain.com,2021-06-27,X,15.44
C_01866,User_1866,user_1866@domain.com,2019-05-31,X,44.58
C_01867,User_1867,user_1867@domain.com,2019-06-15,A,90.55
C_01868,User_1868,user_1868@domain.com,2020-10-21,A,46.54
C_01869,User_1869,user_1869@domain.com,2022-05-30,A,66.55
C_01870,User_1870,invalid_1870,2019-10-31,B,71.63
C_01871,User_1871,user_1871@domain.com,2019-05-15,C,53.28
C_01872,User_1872,user_1872@domain.com,2019-09-16,A,37.37
C_01873,User_1873,user_1873@domain.com,2020-07-17,A,13.47
C_01874,User_1874,user_1874@domain.com,2022-07-02,C,60.26
C_01875,User_1875,user_1875@domain.com,2022-07-20,B,37.78
C_01876,User_1876,user_1876@domain.com,2022-04-13,A,52.64
C_01877,User_1877,user_1877@domain.com,2022-01-28,A,31.25
C_01878,User_1878,user_1878@domain.com,2022-12-29,A,46.02
C_01879,User_1879,user_1879@domain.com,2020-10-27,A,50.51
C_01880,User_1880,invalid_1880,2021-02-19,A,54.03
C_01881,User_1881,user_1881@domain.com,2022-05-08,B,33.28
C_01882,User_1882,user_1882@domain.com,2021-12-22,C,67.95
C_01883,User_1883,user_1883@domain.com,2020-08-26,B,41.05
C_01884,User_1884,user_1884@domain.com,2021-07-18,B,24.88
C_01885,User_1885,user_1885@domain.com,2021-11-01,A,48.36
C_01886,User_1886,user_1886@domain.com,2022-05-24,A,50.52
C_01887,User_1887,user_1887@domain.com,2021-05-31,A,52.41
C_01888,User_1888,user_1888@domain.com,2019-07-23,A,70.43
C_01889,User_1889,user_1889@domain.com,2023-06-13,B,46.45
C_01890,User_1890,invalid_1890,2022-12-08,X,48.21
C_01891,User_1891,user_1891@domain.com,2019-08-23,A,33.45
C_01892,User_1892,user_1892@domain.com,2023-10-13,A,62.31
C_01893,User_1893,user_1893@domain.com,2022-09-02,C,52.76
C_01894,User_1894,user_1894@domain.com,2022-08-26,A,43.7
C_01895,User_1895,user_1895@domain.com,2023-12-03,A,21.43
C_01896,User_1896,user_1896@domain.com,2023-04-24,B,71.67
C_01897,User_1897,user_1897@domain.com,2022-02-03,B,31.58
C_01898,User_1898,user_1898@domain.com,2023-01-16,A,41.13
C_01899,User_1899,user_1899@domain.com,2023-11-08,A,55.38
C_01900,User_1900,invalid_1900,2020-03-16,B,32.05
C_01901,User_1901,user_1901@domain.com,2021-05-30,A,27.6
C_01902,User_1902,user_1902@domain.com,2021-07-13,A,18.14
